mapSectionPositionX 512
numberOfCellsPerRow 8
tilecellArray:
TileCell[0][0] cellSize 8 cellType v textureID -1 xPos 0 yPos 0 isDoor 0 isCheckpoint 0 isReadyToRender 0
TileCell[0][1] cellSize 8 cellType v textureID -1 xPos 8 yPos 0 isDoor 0 isCheckpoint 0 isReadyToRender 0
TileCell[0][2] cellSize 8 cellType v textureID -1 xPos 16 yPos 0 isDoor 0 isCheckpoint 0 isReadyToRender 0
TileCell[0][3] cellSize 8 cellType v textureID -1 xPos 24 yPos 0 isDoor 0 isCheckpoint 0 isReadyToRender 0
TileCell[0][4] cellSize 8 cellType v textureID -1 xPos 32 yPos 0 isDoor 0 isCheckpoint 0 isReadyToRender 0
TileCell[0][5] cellSize 8 cellType v textureID -1 xPos 40 yPos 0 isDoor 0 isCheckpoint 0 isReadyToRender 0
TileCell[0][6] cellSize 8 cellType v textureID -1 xPos 48 yPos 0 isDoor 0 isCheckpoint 0 isReadyToRender 0
TileCell[0][7] cellSize 8 cellType v textureID -1 xPos 56 yPos 0 isDoor 0 isCheckpoint 0 isReadyToRender 0
TileCell[1][0] cellSize 8 cellType v textureID -1 xPos 0 yPos 8 isDoor 0 isCheckpoint 0 isReadyToRender 0
TileCell[1][1] cellSize 8 cellType v textureID -1 xPos 8 yPos 8 isDoor 0 isCheckpoint 0 isReadyToRender 0
TileCell[1][2] cellSize 8 cellType v textureID -1 xPos 16 yPos 8 isDoor 0 isCheckpoint 0 isReadyToRender 0
TileCell[1][3] cellSize 8 cellType v textureID -1 xPos 24 yPos 8 isDoor 0 isCheckpoint 0 isReadyToRender 0
TileCell[1][4] cellSize 8 cellType v textureID -1 xPos 32 yPos 8 isDoor 0 isCheckpoint 0 isReadyToRender 0
TileCell[1][5] cellSize 8 cellType v textureID -1 xPos 40 yPos 8 isDoor 0 isCheckpoint 0 isReadyToRender 0
TileCell[1][6] cellSize 8 cellType v textureID -1 xPos 48 yPos 8 isDoor 0 isCheckpoint 0 isReadyToRender 0
TileCell[1][7] cellSize 8 cellType v textureID -1 xPos 56 yPos 8 isDoor 0 isCheckpoint 0 isReadyToRender 0
TileCell[2][0] cellSize 8 cellType v textureID -1 xPos 0 yPos 16 isDoor 0 isCheckpoint 0 isReadyToRender 0
TileCell[2][1] cellSize 8 cellType v textureID -1 xPos 8 yPos 16 isDoor 0 isCheckpoint 0 isReadyToRender 0
TileCell[2][2] cellSize 8 cellType v textureID -1 xPos 16 yPos 16 isDoor 0 isCheckpoint 0 isReadyToRender 0
TileCell[2][3] cellSize 8 cellType v textureID -1 xPos 24 yPos 16 isDoor 0 isCheckpoint 0 isReadyToRender 0
TileCell[2][4] cellSize 8 cellType v textureID -1 xPos 32 yPos 16 isDoor 0 isCheckpoint 0 isReadyToRender 0
TileCell[2][5] cellSize 8 cellType v textureID -1 xPos 40 yPos 16 isDoor 0 isCheckpoint 0 isReadyToRender 0
